pose_id,pose,pose_id.1,x_nose,y_nose,z_nose,x_left_eye_inner,y_left_eye_inner,z_left_eye_inner,x_left_eye,y_left_eye,z_left_eye,x_left_eye_outer,y_left_eye_outer,z_left_eye_outer,x_right_eye_inner,y_right_eye_inner,z_right_eye_inner,x_right_eye,y_right_eye,z_right_eye,x_right_eye_outer,y_right_eye_outer,z_right_eye_outer,x_left_ear,y_left_ear,z_left_ear,x_right_ear,y_right_ear,z_right_ear,x_mouth_left,y_mouth_left,z_mouth_left,x_mouth_right,y_mouth_right,z_mouth_right,x_left_shoulder,y_left_shoulder,z_left_shoulder,x_right_shoulder,y_right_shoulder,z_right_shoulder,x_left_elbow,y_left_elbow,z_left_elbow,x_right_elbow,y_right_elbow,z_right_elbow,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,x_left_pinky_1,y_left_pinky_1,z_left_pinky_1,x_right_pinky_1,y_right_pinky_1,z_right_pinky_1,x_left_index_1,y_left_index_1,z_left_index_1,x_right_index_1,y_right_index_1,z_right_index_1,x_left_thumb_2,y_left_thumb_2,z_left_thumb_2,x_right_thumb_2,y_right_thumb_2,z_right_thumb_2,x_left_hip,y_left_hip,z_left_hip,x_right_hip,y_right_hip,z_right_hip,x_left_knee,y_left_knee,z_left_knee,x_right_knee,y_right_knee,z_right_knee,x_left_ankle,y_left_ankle,z_left_ankle,x_right_ankle,y_right_ankle,z_right_ankle,x_left_heel,y_left_heel,z_left_heel,x_right_heel,y_right_heel,z_right_heel,x_left_foot_index,y_left_foot_index,z_left_foot_index,x_right_foot_index,y_right_foot_index,z_right_foot_index,pose_id.2,right_elbow_right_shoulder_right_hip,left_elbow_left_shoulder_left_hip,right_knee_mid_hip_left_knee,right_hip_right_knee_right_ankle,left_hip_left_knee_left_ankle,right_wrist_right_elbow_right_shoulder,left_wrist_left_elbow_left_shoulder
484,pullups_down,484,-0.036027837639101806,-1.2481336403593577,-0.11146220676466907,0.00024208946577558124,-1.2728870091626983,-0.16971905637741172,0.005677505126728122,-1.2680574722200644,-0.16998996461589316,0.011163657904353723,-1.2626995646137746,-0.17041339568661887,-0.0018548111022375607,-1.2752151766364566,-0.05016184004068614,0.0022911520212120554,-1.2725807434151504,-0.05019626630268287,0.006695150510880916,-1.269616788169206,-0.050380608403121606,0.03777374661742835,-1.207833749117053,-0.36004118228442117,0.03139679078046408,-1.2151334064624508,0.18449075137473397,-0.030121293540544034,-1.193180078480981,-0.1767345837679097,-0.03459777081535628,-1.1958365229966637,-0.020268923639161208,0.021309490151057722,-1.016073892272713,-0.6374952161784979,0.021234471476680297,-0.9754442051095731,0.4584821895464115,-0.006049337390895213,-1.494363084501986,-0.9505474142976247,-0.0023766807151594993,-1.4772423810202797,0.5775628688297796,-0.026062851581376723,-2.051906705995888,-0.9589504251231319,-0.027456495190852883,-1.9744738607388497,0.30914091062674265,-0.03322279447668798,-2.128333804417564,-1.1128228933279454,-0.030561439749182677,-2.0758335307756632,0.30333294176948306,-0.02732838397965704,-2.1278848636510364,-1.0297513470633897,-0.030482794191163964,-2.0783611942794504,0.21129221634057924,-0.025594800330195237,-2.1049236474639366,-0.9373251749863523,-0.030407958280248896,-2.058400884425235,0.25074661492241757,0.0013876654514819546,-0.0023654459911518874,-0.37314407755276696,-0.0013878467209650562,0.0023654459911518874,0.37314407755276696,-0.059380048117306856,0.39075647450738626,-0.5327597008147694,9.060233465073515e-06,0.2447011780623641,0.5224849829776217,-0.003414077252070622,0.7831527157468675,-0.12627217253060768,-0.009154642247222322,0.7858501201938282,0.6310017349394706,0.024116712033220366,0.8069303168985896,-0.08996861603981907,0.009270975423954332,0.8539866795283446,0.627501416240849,-0.009594968729357892,0.9209498177556296,-0.18225766074084862,-0.07031684029165579,0.9305486344775588,0.46460152858034476,484,170.75758,161.02509,118.52044,159.6588,110.68976,138.33276,147.67975
485,pullups_down,485,-0.4715243311383339,-0.7022459695111914,0.04133148807356069,-0.5494860216571307,-0.7180507113785631,-0.08698707560799009,-0.5497504764419031,-0.7275425358125971,-0.08705762271528815,-0.548676358548709,-0.7399371133568479,-0.0873489779437597,-0.554776517245569,-0.7272228352508753,0.06522536409822267,-0.5581137371446453,-0.7409239379228442,0.06538500189532605,-0.515640658835554,-0.7918988413426552,0.0652021683713307,-0.47000777206585204,-0.9364337429287036,-0.3802392340760424,-0.496867668864478,-0.9153245315410771,0.31016799040242243,-0.42472158379411856,-0.7371963978602896,-0.04764503045912631,-0.43223653434266374,-0.7277050233918597,0.15133882148659328,-0.2952170582688538,-0.9241161594989342,-0.8250329335345761,-0.30579727450496774,-0.9832824617588058,0.8003183727440007,-0.4485694608349957,-0.20231445985022442,-0.810312808757828,-0.32865695208494716,-0.4546525458369885,0.6226151815801187,-0.6506973099499591,0.15792546549595698,-0.1851287985419216,-0.4551843301867818,-0.41948130936671696,0.034818750914672424,-0.6922563331304749,0.2615458821322467,-0.2254017950277955,-0.4755102514500054,-0.4296319084432602,0.055005060349984584,-0.6927771183210565,0.20855465784231977,-0.2001730735402545,-0.5125176725602132,-0.4549928948203212,-0.005301375006803061,-0.6749994772643658,0.1597210257412687,-0.15420236259422074,-0.5066559206392655,-0.4459107890669205,-0.006522302177727239,0.028429344328253482,-0.006216451557300094,-0.5429600455102458,-0.028429344328253482,0.006216834778006263,0.5429600455102458,-0.4517089208510648,-0.8175001843465793,-0.8773573587953871,-0.6065554842018395,-0.6530118080270667,0.4786281631132553,-0.47500913975555914,0.21612057949457522,-0.6736612795577361,-0.5072396260201554,0.34646637821195053,-0.32654416358892746,-0.41830469930814185,0.46164471134782264,-0.6359378631790292,-0.44254557130803274,0.5021562645981434,-0.4240032387052425,-0.6789122031711016,0.433279379626372,-0.5801073559271543,-0.6633402185115017,0.4809843580030106,-0.5376574508466747,485,17.967299,34.405807,72.589325,54.045467,31.834396,112.000725,122.87804
486,pullups_down,486,-0.26020781055435954,-1.0635306489047722,-0.9846908729301542,-0.2462883076645536,-1.1220468031865258,-0.9236160934301054,-0.23528082095589556,-1.1228868805056773,-0.9237346869584042,-0.2232482091486581,-1.1239526291790052,-0.9244381689298585,-0.2678591527562597,-1.1169724521552022,-0.9023752210052207,-0.27240846968705457,-1.1145710413090983,-0.9021633411839842,-0.27627112303392404,-1.1127855384761118,-0.9022104508757092,-0.1785888586259362,-1.090749490868198,-0.6439343425068198,-0.2628484111879172,-1.0683720231659566,-0.5414638672385507,-0.22932902346831277,-0.9947580092270328,-0.8860015762762061,-0.26039720517007703,-0.9886677957273382,-0.8573422246280347,-0.045044170705029835,-0.8031056330857637,-0.6316505017686878,-0.30486208597502606,-0.7616228412836153,-0.5638369653461972,-0.0971037573936052,-1.5382541020850387,-1.009374462454706,-0.3525843174839417,-1.4851325764634231,-0.7920062028241739,-0.09577683896167974,-2.1325831453956448,-1.1637671006615447,-0.4053598258335834,-2.022444555054557,-0.915572989762817,-0.09749287661976187,-2.2737413056986298,-1.26592867745359,-0.43363581383097843,-2.1309613885684366,-1.0293787851258787,-0.12992942417884754,-2.2697581471258266,-1.2658586729068528,-0.41769075350513524,-2.1595571990285425,-0.9983462201717228,-0.13232702756049453,-2.223800617358962,-1.1813373543186785,-0.3989794211845242,-2.123871721338407,-0.9287446775026759,0.07406912769844476,-0.08984769964273531,0.006875618542309339,-0.07406894335617278,0.08984769964273531,-0.006875618542309339,0.24141143044728655,-0.6015281097136413,-0.4186736164309932,-0.09102894443902682,0.11834462071516787,-0.4248995149461777,0.2894439486890419,-0.23544420282879097,-0.031051540829015817,0.05077133689298318,0.14693223818540832,0.0696277215474968,0.294059515046219,-0.19038389648538767,0.006001617010705655,0.056049317859915265,0.15179293424769155,0.1171170468370191,0.3121451760407901,-0.1647202205482101,-0.14192770963438023,0.09646817710148937,0.13043887111615793,-0.016612574389040072,486,161.97874,165.01344,75.887856,15.391044,20.438316,175.09271,166.83694
487,pullups_down,487,0.22090219813519793,-1.269183940362986,-0.07219214570247695,0.2586324732334662,-1.3123904740834407,-0.1018828270962335,0.2715889097529399,-1.3063773545467223,-0.1023266212252219,0.2858337480954779,-1.2987710574141174,-0.10306255444511193,0.23895245043666347,-1.3201294514245392,0.007124344631208274,0.23667436913716303,-1.320417094391936,0.0071966282344009865,0.23459752402624934,-1.3206342254664816,0.007133023189424972,0.33592034111391444,-1.2275705842384188,-0.14124189968513776,0.269719601840701,-1.2624719657702594,0.35866748269941123,0.2352063575786038,-1.1959377557509736,-0.08027091460644743,0.2132840169757078,-1.208687360685869,0.06244767940439243,0.3837922962055441,-0.9443471131314624,-0.34211677176533434,0.21150512670135263,-0.9447478276629925,0.6194996893092993,0.5377548409375617,-1.4706012860845787,-0.6547731399161992,0.29501935812593744,-1.417933655735436,0.9273348810616268,0.6865769993572315,-1.9786062978362415,-0.5049564865133658,0.4140321681917258,-1.7981349703921596,0.9325564253742434,0.7427962206577488,-2.085474028559743,-0.5950902694632567,0.4394922845647423,-1.8732994597689223,0.9093604141899427,0.748345714595614,-2.1024824230792305,-0.565496640955728,0.45146922968499487,-1.866501895424234,0.8797598038166191,0.71587330436713,-2.0552939233254373,-0.49931041009867017,0.4475620339874748,-1.8382930779078746,0.8924871262011048,0.06512908229382089,0.031789856096019434,-0.28163331403456937,-0.06512908229382089,-0.031789856096019434,0.28163331403456937,-0.12362792981733373,0.7610708582418376,-0.7220043481122927,-0.25364034015650955,0.688881188378295,0.11504114352241691,-0.009755310472617141,0.7018295536628427,0.29094496902517847,-0.19834076922816932,0.9218872431375221,0.8672677356476786,-0.004539737388342395,0.9319345689090941,0.41147284396847394,-0.17827310432941001,0.9100842257024101,0.9647069270244789,-0.0240401395559589,1.148158174209986,0.6040512218688102,-0.2521495385005593,1.0994787242499067,1.1462634146735016,487,165.499,153.62503,52.979744,93.06133,55.020317,147.35802,134.50516
488,pullups_down,488,0.008774770354321247,-1.084020550086623,-0.07063362715857627,-0.005816075815840759,-1.1264521649874655,-0.17636366555433053,-0.014957793464961608,-1.1258973195585593,-0.17635403958100254,-0.02445232574952449,-1.1247196195768296,-0.17635103281630007,0.02026241644177479,-1.1237423994171312,-0.16857437120011304,0.02926622958491659,-1.1209748347440276,-0.16862304185177146,0.03791393146714402,-1.117604164986973,-0.16887991473552433,-0.03423586868991531,-1.0929191675648402,-0.4862892468641368,0.058261409066037245,-1.087710066690542,-0.4607661840832474,-0.005137659063397945,-1.0362952987974017,-0.15573602670565093,0.022690763977939885,-1.026188762270625,-0.14939194786607862,-0.11430607544733974,-0.8640653073983248,-0.506386007875927,0.1497499129380362,-0.8660837550325027,-0.4962744312327786,-0.20208969576833608,-1.2200154143772008,-0.44655357506855764,0.26159408838352755,-1.2364572257634496,-0.4237095180061544,-0.27395381650528094,-1.5700369168304615,-0.567361422266843,0.3648360051934599,-1.6496523688133307,-0.3954234547777166,-0.31601973094526237,-1.66707732736308,-0.6365611817436008,0.3960912377498711,-1.712743593773142,-0.4616139403095344,-0.293815444191059,-1.6814045611702753,-0.6679471977488683,0.3738868644700648,-1.7222415092087802,-0.46214514261743495,-0.27636126161891383,-1.6429743227777782,-0.5801991394506838,0.35924357426669973,-1.702383580492528,-0.3956756336475095,-0.06628458645130422,0.009032082355509063,-0.009813352524804572,0.06628458645130422,-0.009032082355509063,0.009813352524804572,-0.05574033420433249,0.5092560837571238,0.5944685957865106,0.031898794849160333,0.5731524943465718,0.5243912720132502,-0.04594820143470898,0.8765684733383657,0.9842180043624861,-0.03623532611738613,1.0129492634494937,0.9163206282613066,-0.0711663847641898,0.9802283737047407,1.024233088961386,-0.04992623982479925,1.073152177257287,0.954780609829817,-0.09168466390330302,1.0980544620998236,0.9456012600328338,-0.0883619206777217,1.1825622230931963,0.8133984235542683,488,137.53531,139.7945,9.467491,175.92982,176.30562,172.64328,151.96281
489,pullups_down,489,0.05258107102511965,-1.2226237746484894,-0.6831722929078539,0.0641618839774107,-1.2362395342003438,-0.6020864497663915,0.0755195781252974,-1.234062140303834,-0.60193374141446,0.08780193033857017,-1.2318056938991762,-0.6020922653499086,0.03654091298801557,-1.2384671983950528,-0.5890144965579974,0.029040244432915665,-1.2372461229948735,-0.5892595149771124,0.02096049038120968,-1.236254812428228,-0.5895082050993801,0.10551604002110093,-1.1930228981075983,-0.23647018900804304,0.0017746065821111503,-1.1874556597204633,-0.16974791306760248,0.07301499358595956,-1.1685938002746752,-0.5507382233053825,0.03700584178367919,-1.1739826037455063,-0.5330621021972164,0.19637319455310218,-0.965634149359601,-0.18006954869075556,-0.0870298179859156,-1.0027157637608943,-0.15704219376697134,0.3405613100339972,-1.3415489090827797,-0.4083581998465059,-0.15184323459875135,-1.3690747804962873,-0.6784893928498728,0.38365995877979303,-1.6448202540432901,-0.6298423077941604,-0.1823851341584766,-1.6794202653170598,-1.293604597867431,0.4041341394711075,-1.7095826906595992,-0.7267634180798805,-0.1993951910651157,-1.7706084670123148,-1.4777205507140572,0.3673460641836126,-1.7077226896262296,-0.7487156687497661,-0.17962090106470968,-1.7692835982317359,-1.463287997385678,0.3548984976496161,-1.676926710672562,-0.6603356053396022,-0.16820656165482764,-1.7388161011775758,-1.3276657312583477,0.10068536992871721,0.020948659365097714,-0.04240177673700967,-0.10068516046914139,-0.020949074834326946,0.04240177673700967,0.08253476866822962,0.5982628268153738,-0.27700090031761854,-0.18382246301743366,0.5811577171532231,-0.47198092994726976,-0.07465489696127751,0.9624233065582497,1.0183982732686143,-0.07529935725573043,1.0790023458894265,0.752121087175912,-0.10523707436531972,1.0175191344654015,1.1361928681240896,-0.03943611992243379,1.1387511334563674,0.8622548089357716,-0.11792582497607831,1.2986122588371607,0.7939253989545941,-0.1211867557225865,1.3751805517740328,0.5458676967520638,489,136.14491,153.94328,25.25506,71.27548,83.82755,171.08362,167.4611
490,pullups_down,490,-0.03327530271567388,-0.8746054293388784,-0.4615038329378471,-0.04654862718559263,-0.8831911712229026,-0.5527527163829308,-0.055921829792477194,-0.8793355796624339,-0.5523207860974623,-0.06600133442315483,-0.8759437362865001,-0.5520774760066899,-0.021423308698006894,-0.885514689441726,-0.5414720630060554,-0.012344232594606189,-0.883511858755172,-0.5412714165677701,-0.002373669683557403,-0.8821734411365971,-0.5410535423510919,-0.08091786616148032,-0.8328460323207306,-0.7582358442294763,0.02026385154442326,-0.8420167070831243,-0.7145295975819722,-0.04402231551199035,-0.8338377178426989,-0.5047648872306486,-0.01641227365052673,-0.8277464254648296,-0.4932008793230747,-0.1554601151990357,-0.7190473150107187,-0.7252387461561419,0.09839866048780152,-0.755461692334081,-0.6247861342239536,-0.2755477094288282,-1.1390614560435461,-0.6836297509634932,0.1818036755615523,-1.1567480393184482,-0.6059333004434527,-0.38189177888759135,-1.5433152970786777,-0.7614049438667879,0.2305180226317589,-1.597276701604864,-0.7692501126218217,-0.4039030510035716,-1.6310485885769088,-0.8619178530233517,0.2472583139206937,-1.704936943820594,-0.879888417964354,-0.3794828780283172,-1.6641772744136856,-0.8813121259975853,0.22139323942465616,-1.7190313324038187,-0.895850895348522,-0.3679329806672857,-1.634415383427085,-0.7723089839896727,0.21109233755195436,-1.682987481432017,-0.7857787088223028,-0.07601007789082512,-0.001901944244484875,-0.03168113928021041,0.07601007789082512,0.001901944244484875,0.03168113928021041,-0.12139246010436665,-0.37105631786541854,0.4368446291486803,0.03414343149637559,-0.1422336266765424,0.40884235098365557,-0.0874791725443556,-0.3218883674480606,1.1125497865030067,0.0008457326687908791,0.05542223897520885,0.9835663319329582,-0.07232567216088036,-0.2742015263983652,1.1741706723697922,-0.012828778618034919,0.09760665303327738,1.0393901625963116,-0.08009999674969198,-0.4383366949407169,1.114632724514572,-0.006796515359867973,0.06699652452531013,0.9474274699477709,490,135.50578,129.93103,26.72083,140.14279,137.02518,156.52556,163.97311
491,pullups_down,491,0.02919617952762459,-1.1231682747481162,0.2731618275179041,0.014140862563719445,-1.1612767970735682,0.16491268599763373,0.0029116007294080724,-1.159721399608458,0.1649937834966748,-0.009018734772130381,-1.1569502651229675,0.16505860203154407,0.04260883293215889,-1.1627320089789304,0.15780319804606424,0.051752392204155125,-1.1625188649141387,0.1575903394102178,0.061564701980342244,-1.1604918436886573,0.1571396708915696,-0.028141362589371374,-1.1276989835374815,-0.20356885132584907,0.07904121659155279,-1.1190643773747335,-0.24543673450214107,0.013207413342948846,-1.0788890640574422,0.16666341200420895,0.04465062986270107,-1.0808784086621637,0.15197426327116983,-0.14963698078230905,-0.975764965747578,-0.23378609581896276,0.1795613656633995,-0.9268591421419677,-0.38194524445200645,-0.23724033312743614,-1.316734244905399,-0.10022250852499223,0.30283261829552593,-1.2139895292351315,-0.2903053083930614,-0.2645185633438196,-1.6702179183059163,-0.14575788248897822,0.4072560843066996,-1.6051693752783394,-0.06593203599865224,-0.2860998696724411,-1.754129271031259,-0.1421067372655432,0.44593006515824146,-1.6899020497933546,-0.0656657498214226,-0.24511481822350148,-1.7473814929104323,-0.1966285989530088,0.420569061166438,-1.7025194363137595,-0.04530555847022302,-0.23301724538370736,-1.710524528937977,-0.16031468733444892,0.4046301142255639,-1.6728000988297165,-0.04477012469058859,-0.09655547442361048,-0.00550448721722623,0.04730635353279425,0.09655522229470893,0.005504733399691423,-0.04730635353279425,-0.09996561296005804,0.5530551399210158,0.30004937686561195,0.09658803710910314,0.4982717872625992,0.23272789179056041,-0.09765172613040146,1.1493106880487616,0.04607872839684837,0.06348118133251583,1.1315346252739131,0.025644185184011473,-0.07909252244444372,1.230230864357648,0.01995908756887688,0.0526653604709664,1.1858090819088707,0.014551967776280235,-0.12805270123550894,1.3156503998434237,-0.16137047948826475,0.025759391441998094,1.3028405628567505,-0.14190936552854577,491,139.80899,141.46553,19.296087,132.2182,132.57977,165.23114,150.23706
492,pullups_down,492,0.023679523279005507,-1.1376752265510826,0.03482959654501626,0.010504177795425984,-1.156843212901237,-0.0531052928221959,0.000581713733059228,-1.155627501836868,-0.05314528794751426,-0.010051901893276824,-1.154576697359589,-0.05319701419434094,0.04006440719672844,-1.1522550331143493,-0.03276785839075326,0.05041352002079917,-1.148471165853512,-0.03286938971093827,0.06169275056540397,-1.1450526968724892,-0.0331239440226199,-0.0240628970805395,-1.1050423945183103,-0.3526087066672625,0.08603237638106408,-1.0945355226230937,-0.255122617781979,0.008769378796131943,-1.0880726622349202,-0.05009366692298926,0.04101875891372375,-1.0834929975392293,-0.024210679655029606,-0.1255592655137999,-0.9419436105504968,-0.44264455990636664,0.1708552110338054,-0.9341134798576719,-0.248989429822676,-0.19540661162446496,-1.3199064117634152,-0.465198362325847,0.25763180169396044,-1.2958528977034784,-0.04991647327042048,-0.2811218184516115,-1.761703778739578,-0.5160819669873236,0.33130282253036925,-1.735919331953986,0.10042563911173172,-0.3104682006032389,-1.8264026145305228,-0.5773193126477829,0.35982833112458285,-1.8271330826844312,0.07568035482060656,-0.2933769347454944,-1.838202841985594,-0.5784452751200885,0.3348785978517937,-1.8450419849574813,0.0789084540423794,-0.2783778009914998,-1.8146975309043611,-0.5148358314786509,0.31608534588695336,-1.8079478550339194,0.10654174528202777,-0.0875901712648055,-0.012652520056972904,-0.08844712722794637,0.08759024398321517,0.01265265376501649,0.08844712722794637,-0.11011608030978974,0.1713430483494627,0.47489501039203363,0.1310876169277973,0.35186521957226824,0.5984606186033075,-0.05528118480510947,0.5139680193606728,0.9034185699850463,0.0693142451036211,0.5827249881046674,0.9338764882148031,-0.02661977723199887,0.5614644708723875,0.9584155032182671,0.05250521346833579,0.6100319941858829,0.9814585597895159,-0.06633697044284038,0.6148709586559251,1.0810954481148667,0.04311097781041411,0.6940625500364966,1.0800338297063432,492,131.60304,160.80264,25.297804,167.27907,158.00809,169.79243,176.866
493,pullups_down,493,-0.18286596909532865,0.4820451377529013,-1.2700674943657038,-0.18890058964346054,0.5507227524559198,-1.267167091728369,-0.19148538275174862,0.5590991615923226,-1.2672070114092038,-0.19444063448268245,0.567019681996844,-1.26744070216713,-0.1757356740883465,0.540504932864133,-1.3263213099837574,-0.16719526553950545,0.5014814899540263,-1.3267263590222982,-0.15788303498934278,0.5027736872833128,-1.3271009515607386,-0.17811702126239792,0.6263506625071089,-1.0484992577337735,-0.11551723399849607,0.552225953812477,-1.3127094459122455,-0.18044172631913233,0.4747985327837609,-1.156345400849422,-0.1553041563690137,0.46267151647880267,-1.2353422904029434,-0.18428392711595426,0.5312404664735721,-0.6576351535672592,0.021094575399976407,0.4198407993797163,-1.0941678208649188,-0.14873494081870808,0.231276339425632,-0.3124072260409818,0.04348986499190028,-0.006884177598565374,-1.0690231535292496,-0.10010810022910466,-0.0464984890621763,-0.21830069993676018,-0.00838737770996709,-0.4128406480109398,-1.031090491617429,-0.0861201033619724,-0.12091398635891296,-0.20503026991645723,-0.009114726497302932,-0.532983248172907,-1.0958561270172629,-0.09052486659550439,-0.12298959808592068,-0.2745822078100156,-0.02876667983928694,-0.5220110512063892,-1.1353305402955796,-0.09101201619784854,-0.1005762039350654,-0.23934861936540514,-0.03688272948026751,-0.4671040205285955,-1.0421690124001195,-0.0637520366016797,0.022468891970396622,0.08815203503895859,0.0637520366016797,-0.022468891970396622,-0.08815203503895859,-0.1534328497334409,-0.31784051125965507,-0.5357748491349031,0.030762756022532502,-0.5128380290254515,-0.5708602018339303,-0.13572751251350074,-0.9635164830129026,-0.5460789828962309,0.039883200273247606,-1.1308042760471944,-0.4884870735223289,-0.11392963601165217,-1.0673482950547912,-0.5651889674260004,0.030799398454460503,-1.244774342253379,-0.500011496890915,-0.19135723136211866,-1.097447684598151,-0.9514030389013661,0.05875273409664282,-1.242235719505832,-0.8739824662271289,493,62.825912,7.3603406,19.617058,127.751854,119.0316,169.56381,149.53114
494,pullups_down,494,-0.017593316503881146,-1.069207979134465,-0.23622105201904386,-0.03338476490151285,-1.0966557953910023,-0.3489260554197806,-0.04180157396249899,-1.090899698131018,-0.3487709621279183,-0.05080134275521181,-1.0851116756211658,-0.34876142929889015,-0.011045025587853818,-1.101212312573687,-0.3344321865273331,-0.0031111860258228635,-1.0997600347081289,-0.33406519206450186,0.005187278021014417,-1.0980175113807928,-0.3338723954610955,-0.0651987724909746,-1.0193683645903988,-0.6597357748868014,0.028192106473975923,-1.0438233005366604,-0.6020481129346493,-0.02671812294036319,-1.0062290134290879,-0.31572013806368804,0.004459996705132191,-1.0095814175769968,-0.3001586701390984,-0.12818139568993817,-0.7653586061454766,-0.6753888357890736,0.12917601994313196,-0.7910213515296068,-0.5806686621804049,-0.23835623062857486,-1.2254081102659617,-0.679164458636327,0.24561614139512877,-1.2103215912292593,-0.5244870704861844,-0.3063459430924526,-1.7246045269761643,-0.7774829444723252,0.3152704025358429,-1.678408437505675,-0.6665708716642551,-0.3427650074736304,-1.816507224328676,-0.9031385879291213,0.3415561669338466,-1.7730472513368016,-0.801339024208087,-0.30471596551190816,-1.8347594791571136,-0.9262615152936048,0.30913987909733603,-1.761467509914005,-0.8234262194260368,-0.28497110311469726,-1.7951790563036525,-0.793498914339274,0.2967016772384233,-1.7294622815561393,-0.6909323469765346,-0.07925893657214682,-0.014066858461720375,-0.005653068389323194,0.07925900466378275,0.014066858461720375,0.005653068389323194,-0.024783211559436174,-0.2862854078711376,0.7618796488285304,0.08030696412265144,-0.1661709450166235,0.7560953616312771,-0.006708887957546923,-0.3109903957592341,1.7428862557555767,0.05420131766544663,-0.24509078524191127,1.6601083239845655,-0.004454617076799807,-0.2772746082334065,1.839591261641675,0.03930955627126474,-0.2361840490786121,1.7549782602827422,0.01028822207320902,-0.44266907514355625,1.760121707912265,0.05698395824066933,-0.34198638934431363,1.6814873467342415,494,135.19414,137.87355,11.216682,171.312,161.7216,154.94038,167.98949
495,pullups_down,495,0.08956774248694743,-0.3438781177103102,-1.5189187181009425,0.12307554424526813,-0.41534091979189575,-1.5077962147581658,0.1385830985871717,-0.4152319602421571,-1.5073776831720092,0.15170730399569582,-0.41447131057273756,-1.5075560254131928,0.07290913013526368,-0.4157191774478547,-1.5115903290596204,0.05658534906174595,-0.41819482831615495,-1.5118363473679317,0.04336984646332168,-0.4244088036965996,-1.511668329002021,0.17500847076418857,-0.40662700419282855,-1.240444501553529,0.0299441995208499,-0.45381956533710105,-1.258738913313582,0.1118592126204698,-0.2903236817570597,-1.396129069484307,0.06160307694343869,-0.2906830463607145,-1.402033100255419,0.17649920710556627,-0.21731176957134765,-0.9411096871595644,-0.05196602541589599,-0.38973197629924006,-0.9604658115408297,0.21091100295749937,-0.3192830412655699,-0.7248600989301923,-0.14426622967549127,-0.789184548193759,-0.9110226215500699,0.11735829268907867,-0.6335638464715971,-0.5709265275492181,-0.15045392063774946,-1.079784859330516,-0.9727199750648757,0.08905994603604608,-0.6997454154731644,-0.5754806905960368,-0.15881427655953767,-1.1913089245867665,-1.0434304082105261,0.08850988779817133,-0.7393819575439011,-0.5501769323941943,-0.14277187577129963,-1.1609724154018444,-1.0497931243131817,0.09175192115138041,-0.7149950051365338,-0.5582240266058637,-0.13443126621397428,-1.1091743242224914,-0.9851825390513603,0.06471076651295779,0.046599314494530794,-0.03057711196564536,-0.06471076651295779,-0.046599314494530794,0.03057711196564536,0.08280078477217412,-0.049658969800599605,0.5791184444582569,-0.07729711845117386,-0.16031914663470012,0.5669641545122307,-0.016915523009424525,-0.14296508487361578,1.2465343140056315,-0.12415533266206905,-0.31058107203672547,1.1013970449117299,-0.04985924576980812,-0.1685096934368924,1.3173839331810109,-0.13472109188592962,-0.31044880865211555,1.1587060303266226,-0.03686473539648081,-0.09455239550862687,1.2647064497388765,-0.14101160095407944,-0.35424594456877856,1.0764177736813627,495,101.57275,43.899544,18.989426,174.8799,169.85402,157.79178,135.2271
496,pullups_down,496,-0.0618804453978527,-1.1626607764790147,0.21200714514551858,-0.07092440446155468,-1.204219916573153,0.13272539410320444,-0.0785748519833198,-1.2025746643645587,0.13269635281515957,-0.0865165786985668,-1.2009516392732098,0.1325632450552354,-0.04398406413167587,-1.2074287400472343,0.18423441165069093,-0.03217553434273441,-1.20760893315809,0.1840776980982087,-0.02044281189453707,-1.2064916368635819,0.18367204330775536,-0.08692922339760607,-1.1744918650593343,-0.1675165502586515,0.009727148372574258,-1.1619890621050588,0.0694318238363487,-0.0717216104662848,-1.1097135802896119,0.11643649627256512,-0.040378808388172094,-1.108656505126795,0.18327600954232806,-0.13342441961431922,-1.005996257314434,-0.42569345246692175,0.1215533024215166,-0.9741123239385938,0.14457233126166716,-0.25846503792303255,-1.402050096452302,-0.6242020297062805,0.2302389504421568,-1.2995996696565237,0.20903064207507602,-0.37045649192420377,-1.80454885902297,-0.6837640209383464,0.2930610261280543,-1.6187036744223962,0.13841050160177723,-0.40912350783730983,-1.880874749996827,-0.7665447113135795,0.32139963529601095,-1.6648407838597057,0.12060691236215072,-0.3832388417183147,-1.8860490149764844,-0.7429663932545306,0.2933488153176034,-1.6638502167860192,0.09317462256301542,-0.3650018137916778,-1.8461464881675727,-0.676222221446815,0.28077517270903285,-1.638224677271083,0.12450913278781266,-0.0654423013335853,0.018787159969258962,-0.28289130317874206,0.06544222707818248,-0.018787159969258962,0.28289130317874206,-0.04976874565025699,0.6550437637516698,-0.17457059076082604,0.12787164019394093,0.6556047633200134,0.5111074126889388,0.14660453579992339,0.8209176607408257,-0.2013048376953439,0.20773335068411994,1.1540101458088972,0.25031605200260026,0.2506633197698122,0.9528291413736644,-0.1958835002386864,0.22083287005549773,1.2037053266315751,0.218569639632792,0.24911308972503296,1.1118385224004563,-0.13027335694291547,0.21251525011524972,1.3411349242627535,0.17149792694372498,496,155.88028,158.04974,54.26913,133.90599,129.31825,155.98131,162.46669
